OTU.ID	Gil34	Gil30	Gil31	Gil32	Gil33	IBD	Gil18	Gil19	Gil16	Gil17	Gil14	Gil15	Gil12	Gil13	Gil10	Gil11	American	Gil21	Gil20	Gil26	Gil25	Gil24	Gil8	Gil9	Gil4	Gil5	Gil6	Gil7	Gil1	Gil2	Gil3
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Carya cathayensis;f__Carya cathayensis;g__Carya cathayensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.32988898079e-05	0.0	0.0	0.0	1.91228355341e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Cercis gigantea;f__Cercis gigantea;g__Cercis gigantea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.56141776703e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Cocos nucifera (coconut palm);f__Cocos nucifera (coconut palm);g__Cocos nucifera (coconut palm)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0949604824e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Gossypium arboreum;f__Gossypium arboreum;g__Gossypium arboreum	0.0	0.0	0.0	0.0	0.0	5.7188399905e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42908292403e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Humulus lupulus var. lupulus;f__Humulus lupulus var. lupulus;g__Humulus lupulus var. lupulus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21454146202e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Nasturtium officinale;f__Nasturtium officinale;g__Nasturtium officinale	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.41860069228e-05	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Nicotiana tabacum (common tobacco);f__Nicotiana tabacum (common tobacco);g__Nicotiana tabacum (common tobacco)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.27926194744e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Solanum chacoense (Chaco potato);f__Solanum chacoense (Chaco potato);g__Solanum chacoense (Chaco potato)	0.0	3.1051079025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.56305105598e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.25580207683e-05	0.0	1.57621802248e-05
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Tectona grandis;f__Tectona grandis;g__Tectona grandis	0.0	0.0	0.0	0.0	0.0	0.0	4.01515050122e-05	0.0	0.0	0.0	0.0	0.0	0.000248596861943	0.0	6.48357063202e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.41860069228e-05	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Triticum aestivum (bread wheat);f__Triticum aestivum (bread wheat);g__Triticum aestivum (bread wheat)	0.0	0.0	0.0	0.0	0.0	4.15915635672e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__uncultured bacterium;f__uncultured bacterium;g__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	5.19894544591e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__uncultured cyanobacterium;f__uncultured cyanobacterium;g__uncultured cyanobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42424242424e-05	0.0
k__Bacteria;p__Cyanobacteria;c__Cyanobacteria;o__SubsectionI;f__FamilyI;g__Prochlorococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6264526255e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Cyanobacteria;o__SubsectionIII;f__FamilyI;g__Trichocoleus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57621802248e-05
k__Bacteria;p__Cyanobacteria;c__Cyanobacteria;o__SubsectionIV;f__FamilyI;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07576621449e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.89522023333e-05	0.0	0.0	0.0	0.0	2.42424242424e-05	0.000126097441798
k__Bacteria;p__Cyanobacteria;c__Melainabacteria;o__Gastranaerophilales;Ambiguous_taxa;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.000663905333442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.40071609365e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Melainabacteria;o__Gastranaerophilales;f__uncultured bacterium;g__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.000255788115939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.94326633923e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Melainabacteria;o__Gastranaerophilales;f__uncultured rumen bacterium;g__uncultured rumen bacterium	0.0	0.0	0.0	0.0	0.0	5.19894544591e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21454146202e-06	0.0	0.0	0.0	0.0	0.0	0.000255965099715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6264526255e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus	1.53701910515e-05	0.0	1.18278806803e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Elusimicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000531969160363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Ambiguous_taxa;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000153032224214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	0.000507216304699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08259574734e-05	0.0	0.0	3.41740140797e-05	0.0	0.0	0.000262340955796	0.0	0.0	0.0	0.0	0.0	1.11289173789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Falsibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42908292403e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Geobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.15153242897e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.41860069228e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.55053707023e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Saccharococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.50179023412e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Virgibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21454146202e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Family XI;g__Gemella	0.0	0.0	7.0967284082e-05	0.0	0.0	1.29973636148e-05	2.67676700082e-05	7.53030949572e-05	3.49483347119e-05	0.000109201599803	5.20648936835e-05	9.30873345373e-06	0.0	0.0	0.0	0.0	9.71633169613e-06	1.89656153394e-05	9.0949604824e-06	1.20075407356e-05	8.13226312751e-06	0.0	0.0	0.0	0.0	5.29248542676e-05	0.0	0.0	2.83720138455e-05	2.42424242424e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014453043398	0.0	0.0	0.0	0.0	0.0	1.11289173789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.07270731008e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Domibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2872487721e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Kurthia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.94326633923e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Lysinibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.91489950884e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Solibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.64362438605e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21454146202e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	0.0	0.0	0.0	0.0	0.0	5.19894544591e-07	0.0	0.0	1.1649444904e-05	6.82509998771e-05	0.0	0.0	0.0	0.0	2.59342825281e-05	1.07576621449e-05	4.49380340946e-05	9.48280766969e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.37904404667e-05	4.53641608008e-05	1.05065192952e-05	1.02566206486e-05	4.25580207683e-05	2.42424242424e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Kroppenstedtia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.54350351992e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42908292403e-06	0.0	9.0949604824e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Eremococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.15780780124e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia	0.0	0.0	0.0	0.0	0.0	1.55968363377e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21454146202e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;Ambiguous_taxa	0.0	6.210215805e-05	3.5483642041e-05	0.0	0.0	0.0	2.67676700082e-05	1.25505158262e-05	4.65977796158e-05	2.73003999509e-05	1.04129787367e-05	0.0	9.56141776703e-06	0.0	2.59342825281e-05	0.0	0.0	6.63796536879e-05	1.81899209648e-05	4.80301629423e-05	8.13226312751e-05	8.4054097217e-06	0.0	0.0	0.0	3.02427738672e-05	0.0	0.0	8.51160415366e-05	3.63636363636e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.41860069228e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	0.0	0.0	0.0	0.0	0.0	2.39151490512e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;Ambiguous_taxa	0.000507216304699	0.0	0.0	0.0	0.0	0.0	2.67676700082e-05	0.0	0.0	0.0	2.08259574734e-05	0.0	0.0	0.0	1.2967141264e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000136092482402	0.0	0.0	0.0	1.21212121212e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0.0284194832542	0.0	1.18278806803e-05	0.0	1.38678944376e-05	8.83820725804e-06	0.00116439364536	0.0	0.0	0.000859962598452	0.000749734469042	9.30873345373e-06	0.0	0.0	0.00175056407064	0.0	0.000320638945972	9.48280766969e-06	5.45697628944e-05	1.20075407356e-05	0.00166711394114	0.0	1.11289173789e-05	2.22652684078e-05	0.0	0.00368205771833	0.0	0.0	0.0	0.000206060606061	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Tetragenococcus	0.0	0.0	0.0	0.0	0.0	5.19894544591e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21454146202e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0.000507216304699	9.3153237075e-05	0.000236557613607	8.44844337431e-05	2.77357888752e-05	5.61486108158e-05	0.0489982199499	0.00026356083235	0.000349483347119	0.003330648794	0.00316554553596	2.79262003612e-05	0.000889211852333	4.27175175996e-05	0.000505718509297	6.45459728692e-05	0.000767590203994	2.84484230091e-05	0.000491127866049	0.000324203599861	0.00204933030813	0.000588378680519	7.79024216524e-05	0.000155856878855	2.75808809333e-05	7.5606934668e-06	0.0	0.000861556134485	0.000113488055382	8.48484848485e-05	3.15243604495e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus	0.0	0.0	0.0	0.0	5.54715777504e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117810521816	0.0	9.0949604824e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.00263868201991	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	0.000122961528412	4.65766185375e-05	9.46230454427e-05	0.0	0.0	2.59947272295e-06	1.33838350041e-05	0.0	5.82472245198e-05	0.000273003999509	0.0	9.30873345373e-06	9.56141776703e-06	0.0	0.0	2.15153242897e-05	0.0	0.0	2.72848814472e-05	6.00377036779e-05	4.06613156375e-05	0.0	5.56445868946e-05	1.11326342039e-05	5.51617618667e-05	0.0	0.0	0.0	0.0	4.84848484848e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21454146202e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella	3.07403821029e-05	1.55255395125e-05	0.00101719773851	0.0	1.38678944376e-05	1.97559926944e-05	0.000133838350041	1.25505158262e-05	1.1649444904e-05	0.000409505999263	0.0	0.000186174669075	0.000181666937574	8.54350351992e-06	0.000103737130112	3.22729864346e-05	1.21454146202e-06	0.000142242115045	0.000291038735437	0.000156098029563	0.000374084103865	1.68108194434e-05	0.000534188034188	0.000144724244651	0.000413713214	2.26820804004e-05	0.0	0.0	0.0	3.63636363636e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	0.0	0.0	1.18278806803e-05	0.0	1.38678944376e-05	1.19575745256e-05	2.67676700082e-05	3.76515474786e-05	4.65977796158e-05	5.46007999017e-05	0.0	0.0	0.0	0.0	3.89014237921e-05	5.37883107243e-05	9.23051511132e-05	2.84484230091e-05	3.63798419296e-05	0.000120075407356	0.000113851683785	0.0	0.00349448005698	0.000523233807584	0.0	7.5606934668e-06	0.0	0.0	0.0	0.0	0.000141859622023
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.000737769170471	0.00664493091135	0.00214084640314	0.000225291823315	0.000970752610631	0.00024798969777	0.0012982319954	0.00434247847587	0.00115329504549	0.00282559139491	0.000791386383989	0.000260644536704	6.69299243692e-05	0.000273392112638	0.00182836691823	0.000666975052981	0.00169549988097	0.00704572609858	0.00359250939055	0.00509119727189	0.00326103751413	0.000378243437476	0.000178062678063	0.0014361098123	0.000220647047467	0.00227576873351	0.000472793368285	8.2052965189e-05	0.0026811553084	0.000424242424242	0.000394054505619
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__uncultured	0.0	0.0	0.0	1.40807389572e-05	0.0	0.0	0.0	0.0	0.0	1.36501999754e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__uncultured;g__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	3.11936726754e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Caldicoprobacteraceae;g__Caldicoprobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.22578347578e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Catabacter	0.0	0.0	0.0	0.0	0.0	5.19894544591e-07	2.67676700082e-05	1.25505158262e-05	0.0	0.0	0.0	0.0	0.0	3.41740140797e-05	0.0	0.0	6.07270731008e-06	0.0	1.81899209648e-05	0.0	0.000113851683785	0.0	0.0	3.33979026117e-05	1.37904404667e-05	0.0	0.0	0.0	7.09300346139e-05	0.0	4.72865406743e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella	9.22211463088e-05	0.0	0.000118278806803	0.0	8.32073666255e-05	0.0	0.0	0.0	0.0	4.09505999263e-05	0.0	3.72349338149e-05	9.56141776703e-06	0.0	0.0	0.0	1.21454146202e-06	0.0	9.0949604824e-06	1.20075407356e-05	1.6264526255e-05	0.0	0.0	0.0	0.0	0.0	2.10130385904e-05	1.02566206486e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenellaceae R-7 group	0.00502605247383	0.0471200124204	0.0	0.00222475675523	0.000305093677627	0.000920213343925	0.00223510044568	1.25505158262e-05	6.98966694237e-05	0.0	0.00134327425703	0.038631243833	0.0112920343829	0.0170870070398	0.00698928914132	0.0	0.00990458562274	9.48280766969e-06	0.000745786759557	0.00642403429354	0.00727024323599	0.00102545998605	0.031160968661	0.000467570636564	0.00135146316573	0.0	0.0	0.00284108391967	0.0104550871021	0.0	0.00145012058068
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__uncultured	0.000138331719463	0.0001242043161	0.0	0.0	0.0	0.000115416588899	2.67676700082e-05	0.0	0.0	0.0	0.0	0.000102396067991	0.000200789773108	0.000264848609118	7.78028475842e-05	0.0	0.000103236024271	0.0	9.0949604824e-06	0.000492309170159	0.000609919734563	0.000159702784712	0.00010016025641	0.000278315855098	0.0	0.0	0.0	0.000471804549837	1.41860069228e-05	0.0	4.72865406743e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae 1;g__Candidatus Arthromitus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05065192952e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae 1;g__Clostridium sensu stricto 1	0.00102980280045	3.1051079025e-05	8.27951647624e-05	1.40807389572e-05	0.00155320417701	0.00194076633496	1.33838350041e-05	0.000778131981224	3.49483347119e-05	0.00337159939393	0.0114230376742	2.79262003612e-05	0.000678860661459	0.000213587587998	0.00519982364688	0.00886431360737	0.00174529608092	0.00177328503423	0.00607543360224	0.000132082948091	1.6264526255e-05	0.0	0.0300035612536	0.00927348429185	1.37904404667e-05	0.000362913286407	8.40521543618e-05	8.2052965189e-05	9.93020484594e-05	0.0	0.00036253014517
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae 1;g__Clostridium sensu stricto 13	0.0	0.0	0.0	0.0	0.0	1.55968363377e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae 1;g__Clostridium sensu stricto 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.56141776703e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
